date,id_meter,power_kwh,calc_cons
2019-02-23,4.0,54949.92,3.1600000000034925
2019-02-24,4.0,54953.08,3.1600000000034925
2019-02-25,4.0,54956.24,3.1599999999962165
2019-02-26,4.0,54959.399999999994,3.1599999999962165
2019-02-27,4.0,54962.56,3.1600000000034925
2019-02-28,4.0,54965.72,3.1600000000034925
2019-03-01,4.0,54968.88,3.1599999999962165
2019-03-02,4.0,54972.03999999999,3.1599999999962165
2019-03-03,4.0,54975.2,3.1600000000034925
2019-03-04,4.0,54978.675862068965,3.4758620689681266
2019-03-05,4.0,54982.151724137926,3.4758620689608506
2019-03-06,4.0,54985.627586206894,3.4758620689681266
2019-03-07,4.0,54989.10344827586,3.4758620689681266
2019-03-08,4.0,54992.57931034482,3.4758620689608506
2019-03-09,4.0,54996.05517241379,3.4758620689681266
2019-03-10,4.0,54999.53103448276,3.4758620689681266
2019-03-11,4.0,55003.00689655172,3.4758620689608506
2019-03-12,4.0,55006.48275862069,3.4758620689681266
2019-03-13,4.0,55009.95862068966,3.4758620689681266
2019-03-14,4.0,55013.43448275862,3.4758620689608506
2019-03-15,4.0,55016.910344827586,3.4758620689681266
2019-03-16,4.0,55020.38620689655,3.4758620689681266
2019-03-17,4.0,55023.862068965514,3.4758620689608506
2019-03-18,4.0,55027.33793103448,3.4758620689681266
2019-03-19,4.0,55030.81379310344,3.4758620689608506
2019-03-20,4.0,55034.28965517241,3.4758620689681266
2019-03-21,4.0,55037.76551724138,3.4758620689681266
2019-03-22,4.0,55041.24137931034,3.4758620689608506
2019-03-23,4.0,55044.71724137931,3.4758620689681266
2019-03-24,4.0,55048.19310344828,3.4758620689681266
2019-03-25,4.0,55051.66896551724,3.4758620689608506
2019-03-26,4.0,55055.144827586206,3.4758620689681266
2019-03-27,4.0,55058.620689655174,3.4758620689681266
2019-03-28,4.0,55062.096551724135,3.4758620689608506
2019-03-29,4.0,55065.5724137931,3.4758620689681266
2019-03-30,4.0,55069.04827586207,3.4758620689681266
2019-03-31,4.0,55072.52413793103,3.4758620689608506
2019-04-01,4.0,55076.0,3.4758620689681266
2019-04-02,4.0,55078.67333333333,2.673333333332266
2019-04-03,4.0,55081.346666666665,2.673333333332266
2019-04-04,4.0,55084.02,2.673333333332266
2019-04-05,4.0,55086.693333333336,2.673333333339542
2019-04-06,4.0,55089.36666666667,2.673333333332266
2019-04-07,4.0,55092.04,2.673333333332266
2019-04-08,4.0,55094.71333333333,2.673333333332266
2019-04-09,4.0,55097.386666666665,2.673333333332266
2019-04-10,4.0,55100.06,2.673333333332266
2019-04-11,4.0,55102.73333333333,2.673333333332266
2019-04-12,4.0,55105.40666666666,2.673333333332266
2019-04-13,4.0,55108.08,2.673333333339542
2019-04-14,4.0,55110.753333333334,2.673333333332266
2019-04-15,4.0,55113.426666666666,2.673333333332266
2019-04-16,4.0,55116.1,2.673333333332266
2019-04-17,4.0,55118.77333333333,2.673333333332266
2019-04-18,4.0,55121.44666666666,2.673333333332266
2019-04-19,4.0,55124.119999999995,2.673333333332266
2019-04-20,4.0,55126.793333333335,2.673333333339542
2019-04-21,4.0,55129.46666666667,2.673333333332266
2019-04-22,4.0,55132.14,2.673333333332266
2019-04-23,4.0,55134.81333333333,2.673333333332266
2019-04-24,4.0,55137.486666666664,2.673333333332266
2019-04-25,4.0,55140.159999999996,2.673333333332266
2019-04-26,4.0,55142.83333333333,2.673333333332266
2019-04-27,4.0,55145.50666666666,2.673333333332266
2019-04-28,4.0,55148.18,2.673333333339542
2019-04-29,4.0,55150.85333333333,2.673333333332266
2019-04-30,4.0,55153.526666666665,2.673333333332266
2019-05-01,4.0,55156.2,2.673333333332266
2019-05-02,4.0,55158.95483870967,2.7548387096758233
2019-05-03,4.0,55161.70967741935,2.7548387096758233
2019-05-04,4.0,55164.46451612903,2.7548387096830993
2019-05-05,4.0,55167.21935483871,2.7548387096758233
2019-05-06,4.0,55169.97419354838,2.7548387096758233
2019-05-07,4.0,55172.72903225806,2.7548387096758233
2019-05-08,4.0,55175.48387096774,2.7548387096830993
2019-05-09,4.0,55178.23870967742,2.7548387096758233
2019-05-10,4.0,55180.993548387094,2.7548387096758233
2019-05-11,4.0,55183.74838709677,2.7548387096758233
2019-05-12,4.0,55186.503225806446,2.7548387096758233
2019-05-13,4.0,55189.25806451613,2.7548387096830993
2019-05-14,4.0,55192.012903225805,2.7548387096758233
2019-05-15,4.0,55194.76774193548,2.7548387096758233
2019-05-16,4.0,55197.522580645156,2.7548387096758233
2019-05-17,4.0,55200.27741935484,2.7548387096830993
2019-05-18,4.0,55203.032258064515,2.7548387096758233
2019-05-19,4.0,55205.78709677419,2.7548387096758233
2019-05-20,4.0,55208.54193548387,2.7548387096758233
2019-05-21,4.0,55211.29677419355,2.7548387096830993
2019-05-22,4.0,55214.051612903226,2.7548387096758233
2019-05-23,4.0,55216.8064516129,2.7548387096758233
2019-05-24,4.0,55219.56129032258,2.7548387096758233
2019-05-25,4.0,55222.31612903225,2.7548387096758233
2019-05-26,4.0,55225.070967741936,2.7548387096830993
2019-05-27,4.0,55227.82580645161,2.7548387096758233
2019-05-28,4.0,55230.58064516129,2.7548387096758233
2019-05-29,4.0,55233.335483870964,2.7548387096758233
2019-05-30,4.0,55236.09032258065,2.7548387096830993
2019-05-31,4.0,55238.84516129032,2.7548387096758233
2019-06-01,4.0,55241.6,2.7548387096758233
2019-06-02,4.0,55244.025,2.4250000000029104
2019-06-03,4.0,55246.45,2.4249999999956344
2019-06-04,4.0,55248.875,2.4250000000029104
2019-06-05,4.0,55251.299999999996,2.4249999999956344
2019-06-06,4.0,55253.725,2.4250000000029104
2019-06-07,4.0,55256.15,2.4250000000029104
2019-06-08,4.0,55258.575,2.4249999999956344
2019-06-09,4.0,55261.0,2.4250000000029104
2019-06-10,4.0,55263.425,2.4250000000029104
2019-06-11,4.0,55265.85,2.4249999999956344
2019-06-12,4.0,55268.275,2.4250000000029104
2019-06-13,4.0,55270.7,2.4249999999956344
2019-06-14,4.0,55273.125,2.4250000000029104
2019-06-15,4.0,55275.55,2.4250000000029104
2019-06-16,4.0,55277.975,2.4249999999956344
2019-06-17,4.0,55280.4,2.4250000000029104
2019-06-18,4.0,55282.825,2.4249999999956344
2019-06-19,4.0,55285.25,2.4250000000029104
2019-06-20,4.0,55287.675,2.4250000000029104
2019-06-21,4.0,55290.1,2.4249999999956344
2019-06-22,4.0,55292.525,2.4250000000029104
2019-06-23,4.0,55294.95,2.4249999999956344
2019-06-24,4.0,55297.375,2.4250000000029104
2019-06-25,4.0,55299.8,2.4250000000029104
2019-06-26,4.0,55302.225,2.4249999999956344
2019-06-27,4.0,55304.65,2.4250000000029104
2019-06-28,4.0,55307.075,2.4249999999956344
2019-06-29,4.0,55309.5,2.4250000000029104
2019-06-30,4.0,55311.925,2.4250000000029104
2019-07-01,4.0,55314.35,2.4249999999956344
2019-07-02,4.0,55316.775,2.4250000000029104
2019-07-03,4.0,55319.200000000004,2.4250000000029104
2019-07-04,4.0,55321.625,2.4249999999956344
2019-07-05,4.0,55324.05,2.4250000000029104
2019-07-06,4.0,55326.475,2.4249999999956344
2019-07-07,4.0,55328.9,2.4250000000029104
2019-07-08,4.0,55330.51111111111,1.6111111111094942
2019-07-09,4.0,55332.12222222222,1.6111111111094942
2019-07-10,4.0,55333.73333333334,1.6111111111167702
2019-07-11,4.0,55335.34444444445,1.6111111111094942
2019-07-12,4.0,55336.955555555556,1.6111111111094942
2019-07-13,4.0,55338.566666666666,1.6111111111094942
2019-07-14,4.0,55340.17777777778,1.6111111111167702
2019-07-15,4.0,55341.78888888889,1.6111111111094942
2019-07-16,4.0,55343.4,1.6111111111094942
2019-07-17,4.0,55345.01111111111,1.6111111111094942
2019-07-18,4.0,55346.62222222222,1.6111111111094942
2019-07-19,4.0,55348.23333333334,1.6111111111167702
2019-07-20,4.0,55349.84444444445,1.6111111111094942
2019-07-21,4.0,55351.455555555556,1.6111111111094942
2019-07-22,4.0,55353.066666666666,1.6111111111094942
2019-07-23,4.0,55354.67777777778,1.6111111111167702
2019-07-24,4.0,55356.28888888889,1.6111111111094942
2019-07-25,4.0,55357.9,1.6111111111094942
2019-07-26,4.0,55359.51111111111,1.6111111111094942
2019-07-27,4.0,55361.12222222222,1.6111111111094942
2019-07-28,4.0,55362.73333333334,1.6111111111167702
2019-07-29,4.0,55364.34444444445,1.6111111111094942
2019-07-30,4.0,55365.955555555556,1.6111111111094942
2019-07-31,4.0,55367.566666666666,1.6111111111094942
2019-08-01,4.0,55369.17777777778,1.6111111111167702
2019-08-02,4.0,55370.78888888889,1.6111111111094942
2019-08-03,4.0,55372.4,1.6111111111094942
2019-08-04,4.0,55375.34074074074,2.940740740741603
2019-08-05,4.0,55378.281481481485,2.940740740741603
2019-08-06,4.0,55381.222222222226,2.940740740741603
2019-08-07,4.0,55384.16296296297,2.940740740741603
2019-08-08,4.0,55387.1037037037,2.940740740734327
2019-08-09,4.0,55390.044444444444,2.940740740741603
2019-08-10,4.0,55392.985185185185,2.940740740741603
2019-08-11,4.0,55395.92592592593,2.940740740741603
2019-08-12,4.0,55398.86666666667,2.940740740741603
2019-08-13,4.0,55401.80740740741,2.940740740741603
2019-08-14,4.0,55404.74814814815,2.940740740741603
2019-08-15,4.0,55407.68888888889,2.940740740741603
2019-08-16,4.0,55410.629629629635,2.940740740741603
2019-08-17,4.0,55413.57037037037,2.940740740734327
2019-08-18,4.0,55416.51111111111,2.940740740741603
2019-08-19,4.0,55419.45185185185,2.940740740741603
2019-08-20,4.0,55422.392592592594,2.940740740741603
